Prd_Nr,Swissmedic_Nr,Swissmedic_Nm,Abgabekategorie
1272991,65033,"Tibolon Sandoz 2,5 mg, Tabletten",B
1472766,68090,"Tibolon Spirig HC 2.5 mg, Tabletten",B
1284413,65334,"Tibolon-Mepha, Tabletten",B
1619983,69077,"Tibsovo 250 mg, comprimés pelliculés",A
1633694,69596,"Ticagrelor axapharm 60 mg, Filmtabletten",B
1633695,69596,"Ticagrelor axapharm 90 mg, Filmtabletten",B
1624440,69294,"Ticagrelor NOBEL 60 mg, Filmtabletten",B
1624441,69294,"Ticagrelor NOBEL 90 mg, Filmtabletten",B
1481032,68430,"Ticagrelor Sandoz 60 mg, Filmtabletten",B
1481033,68430,"Ticagrelor Sandoz 90 mg, Filmtabletten",B
1522614,68953,"Ticagrelor Spirig HC 60 mg, Filmtabletten",B
1522615,68953,"Ticagrelor Spirig HC 90 mg, Filmtabletten",B
1539957,68827,"Ticagrelor-Mepha 60 mg, Filmtabletten",B
1539958,68827,"Ticagrelor-Mepha 90 mg, Filmtabletten",B
21371,33012,Tiger Balm Oel,D
21373,30805,"Tiger Balm rot-stark, Salbe",D
21372,35199,"Tiger Balm weiss-mild, Salbe",D
21385,46929,"Tilcotil, Filmtabletten",B
21397,48377,"Tilur retard, Kapseln",B
21396,45732,"Tilur, Kapseln",B
1015201,55788,"Timo-COMOD 0,25 %, Augentropfen",B
1015202,55788,"Timo-COMOD 0,5 %, Augentropfen",B
1029948,57204,"Timogel UD 0,1%, gel ophthalmique",B
95282,47127,"Timonil 200 retard, Retardtabletten",B
21417,47127,"Timonil 300 retard, Retardtabletten",B
95285,47127,"Timonil 400 retard, Retardtabletten",B
21419,47127,"Timonil 600 retard, Retardtabletten",B
1258260,45723,"Timonil, Sirup",B
21415,45724,"Timonil, Tabletten",B
1415920,41634,"Timoptic 0.25%, collyre",B
1415921,41634,"Timoptic 0.5%, collyre",B
1415922,52509,"Timoptic-XE 0.25%, collyre",B
1415923,52509,"Timoptic-XE 0.5%, collyre",B
1017301,57170,"Tineafin 250 mg, comprimés",B
1042259,57455,"Tirosint  25 ug, capsula molle",B
1042260,57455,"Tirosint  50 ug, capsula molle",B
1042261,57455,"Tirosint  75 ug, capsula molle",B
1042262,57455,"Tirosint 100 ug, capsula molle",B
1179412,57455,"Tirosint 112 ug, capsula molle",B
1042263,57455,"Tirosint 125 ug, capsula molle",B
1179410,57455,"Tirosint 13 ug, capsula molle",B
1179413,57455,"Tirosint 137 ug, capsula molle",B
1042264,57455,"Tirosint 150 ug, capsula molle",B
1179414,57455,"Tirosint 175 ug, capsula molle",B
1179415,57455,"Tirosint 200 ug, capsula molle",B
1179411,57455,"Tirosint 88 ug, capsula molle",B
1555337,52618,"TISSEEL 2 ml, 2 Fertigspritzen",B
1555338,52618,"TISSEEL, 4 ml, 2 Fertigpsritzen",B
1476570,67861,"Tivicay 5 mg, Tabletten zur Herstellung einer Suspension zum Einnehmen",A
1267955,63052,"Tivicay 50mg, Filmtabletten",A
1550041,69260,"Tizanidin axapharm 2 mg, Tabletten",B
1550042,69260,"Tizanidin axapharm 4 mg, Tabletten",B
1205586,60565,"TOBI PODHALER, Hartkapseln mit Pulver zur Inhalation",A
106477,55699,"TOBI, Lösung zur Inhalation mit einem Vernebler",A
39097,50767,"Tobradex, Augensalbe",A
39096,50766,"Tobradex, Augentropfensuspension",A
21506,45508,"Tobrex, Augensalbe",A
21507,44538,"Tobrex, Augentropfen",A
1138359,58711,"Toctino 10mg, Weichkapseln",A
1138360,58711,"Toctino 30mg, Weichkapseln",A
1474132,67752,"Tolak 40 mg/g, Creme",A
1035789,55517,"Tolfedin 20 mg ad us. vet., Tabletten",B
1035792,55517,"Tolfedin 60 mg ad us. vet., Tabletten",B
70551,53536,"Tomudex 2 mg, Pulver zur Herstellung einer Infusionslösung",A
1482247,20550,"Tonoglutal, comprimé pelliculé",D
1379805,66826,"Tonopan forte 25 mg, Dragées",D
50159,53537,"Topamax 100 mg, Filmtabletten",B
77483,54751,"Topamax 15 mg, Kapseln",B
50158,53537,"Topamax 200 mg, Filmtabletten",B
50157,53537,"Topamax 25 mg, Filmtabletten",B
90239,53537,"Topamax 50 mg, Filmtabletten",B
98222,54751,"Topamax 50 mg, Kapseln",B
1035828,32375,"Topic Pump-Spray ad us. vet., für Hunde, Katzen und Heimtiere",B
1128514,57924,"Topiramat Sandoz 100 mg, Filmtabletten",B
1128515,57924,"Topiramat Sandoz 200 mg, Filmtabletten",B
1128512,57924,"Topiramat Sandoz 25 mg, Filmtabletten",B
1128513,57924,"Topiramat Sandoz 50 mg, Filmtabletten",B
1250127,58642,"Topiramat Spirig HC 100 mg, Filmtabletten",B
1250128,58642,"Topiramat Spirig HC 200 mg, Filmtabletten",B
1250125,58642,"Topiramat Spirig HC 25 mg, Filmtabletten",B
1250126,58642,"Topiramat Spirig HC 50 mg, Filmtabletten",B
1411253,66810,"Topotecan Accord 1 mg, Konzentrat zur Herstellung einer Infusionslösung",A
1411254,66810,"Topotecan Accord 4 mg, Konzentrat zur Herstellung einer Infusionslösung",A
21760,43144,"Topsym polyvalent, crema",B
21761,38653,"Topsym polyvalent, unguento",B
21743,43945,"Topsym, crema",B
30303,48802,"Tora-dol 30 mg, Injektionslösung",B
30304,48803,"Tora-dol, Filmtabletten",B
1447959,67971,"Torasemid Mylan 10 mg, Tabletten",B
1447957,67971,"Torasemid Mylan 2,5 mg, Tabletten",B
1447960,67971,"Torasemid Mylan 200 mg, Tabletten",B
1447958,67971,"Torasemid Mylan 5 mg, Tabletten",B
1102232,56873,"Torasemid Sandoz eco 10 mg, Tabletten",B
1102229,56873,"Torasemid Sandoz eco 2,5 mg, Tabletten",B
1102233,56873,"Torasemid Sandoz eco 20 mg, Tabletten",B
1102234,56873,"Torasemid Sandoz eco 200 mg, Tabletten",B
1102231,56873,"Torasemid Sandoz eco 5 mg, Tabletten",B
1225835,57186,"Torasemid Spirig HC 5, Tabletten",B
1609497,57186,"Torasemid Stada 10, Tabletten",B
1609496,57186,"Torasemid Stada 5, Tabletten",B
1434964,57847,"Torasemid Zentiva 10 mg, Tabletten",B
1434963,57847,"Torasemid Zentiva 5 mg, Tabletten",B
1238266,58181,"Torasemid-Mepha 10 mg, Tabletten",B
1278003,58181,"Torasemid-Mepha 20 mg, Tabletten",B
1266086,58769,"Torasemid-Mepha 200, Tabletten",B
1238265,58181,"Torasemid-Mepha 5 mg, Tabletten",B
33970,48578,"Torem 10, Tabletten",B
75260,48578,"Torem 2,5, Tabletten",B
33968,48578,"Torem 200, Tabletten",B
33965,48578,"Torem 5, Tabletten",B
1124945,60301,"Tormentilla comp., Solutio ad injectionem",B
1108837,57959,"Tostran 20 mg/g, transdermales Gel",B
1305507,65453,"Toujeo SoloStar 300 unités/ml, solution injectable en stylo pré-rempli",B
1112145,58743,"Toviaz, Retardtabletten 4 mg",B
1112146,58743,"Toviaz, Retardtabletten 8 mg",B
91181,54678,"Toxex, Globuli",D
33000,54251,"Toxex, Tropfen zum Einnehmen",D
1133978,31514,"Toxogonin, Injektionslösung (AE HS-Zusammensetzung)",B
1629015,69595,"Trabectedin Spirig HC 0,25 mg, Pulver für ein Konzentrat zur Herstellung einer Infusionslösung",A
1629016,69595,"Trabectedin Spirig HC 1 mg, Pulver für ein Konzentrat zur Herstellung einer Infusionslösung",A
106284,55841,"Tracleer 125 mg, Filmtabletten",B
106283,55841,"Tracleer 62,5 mg, Filmtabletten",B
1159508,59885,"Tracleer, dispergierbare Tabletten",B
21805,45342,"Tracrium, Injektionslösung",B
1091522,45342,"Tracrium, Injektionslösung",B
1180607,55742,"Tractocile 37.5 mg / 5 ml, Konzentrat zur Herstellung einer Infusionslösung",B
116178,55742,"Tractocile 6.75 mg / 0.9 ml, Injektionslösung",B
21806,48822,"Tracutil, Zusatzampullen für Infusionslösungen",B
1205238,61893,"Trajenta, Filmtabletten",B
1383010,61893,"Trajenta, Filmtabletten",B
1270080,63013,"Tramadol plus Spirig HC, Filmtabletten",A
1436931,56704,"Tramadol retard Zentiva 100 mg, Filmtabletten",A
1436932,56704,"Tramadol retard Zentiva 150 mg, Filmtabletten",A
1436933,56704,"Tramadol retard Zentiva 200 mg, Filmtabletten",A
1175299,54570,"Tramadol Sandoz 50 mg, Kapseln",A
1175297,57060,"Tramadol Sandoz retard 100 mg, Retardtabletten",A
1175298,57060,"Tramadol Sandoz retard 150 mg, Retardtabletten",A
1175302,57060,"Tramadol Sandoz retard 200 mg, Retardtabletten",A
1478049,52900,"Tramadol Zentiva, Hartkapseln",A
1478050,52901,"Tramadol Zentiva, Tropfen zum Einnehmen",A
76744,52560,"Tramadol-Mepha 100, Injektionslösung",A
1076369,57774,"Tramadol-Mepha retard 100 mg, Retardtabletten",A
1076370,57774,"Tramadol-Mepha retard 150 mg, Retardtabletten",A
1076375,57774,"Tramadol-Mepha retard 200 mg, Retardtabletten",A
1081285,57774,"Tramadol-Mepha retard 50 mg, Retardtabletten",A
1280776,52557,"Tramadol-Mepha, Kapseln",A
76742,52559,"Tramadol-Mepha, Lösung zum Einnehmen",A
85417,52559,"Tramadol-Mepha, Lösung zum Einnehmen",A
76743,52558,"Tramadol-Mepha, Suppositorien",A
1254140,63000,"Tramadol-Paracetamol-Mepha 37.5mg/325mg, Lactab",A
1331289,63000,"Tramadol-Paracetamol-Mepha 75mg/650mg, Lactab",A
49068,53683,"Tramal retard 100, Retardtabletten",A
49067,53683,"Tramal retard 150, Retardtabletten",A
49066,53683,"Tramal retard 200, Retardtabletten",A
1038229,53683,"Tramal retard 50, Retardtabletten",A
21826,40858,"Tramal, Injektionslösung",A
1270863,43787,"Tramal, Kapseln",A
21829,43788,"Tramal, Lösung zum Einnehmen",A
21830,43788,"Tramal, Lösung zum Einnehmen",A
21828,40859,"Tramal, Suppositorien",A
1362350,41530,"Trandate 100 mg, Tabletten",B
1362351,41530,"Trandate 200 mg, Tabletten",B
21858,41529,"Trandate, Injektionslösung",B
1624105,69390,"Tranexam Labatec 1000 mg/10 mL, solution injectable",B
1624104,69390,"Tranexam Labatec 500 mg/5 mL, solution injectable",B
1621723,69385,"Tranexamic acid Leman 1000 mg/10 ml, solution injectable",B
1621724,69385,"Tranexamic acid Leman 500 mg/5 ml, solution injectable",B
1541204,69007,"Tranexamic OrPha 1000 mg/10 ml, Injektionslösung",B
1541203,69007,"Tranexamic OrPha 500 mg/5 ml, Injektionslösung",B
81785,53282,"Transipeg forte, Pulver zur Herstellung einer Lösung zum Einnehmen",D
51647,53282,"Transipeg, Pulver zur Herstellung einer Lösung zum Einnehmen",D
93026,55423,"Transtec 35 ug/h, Transdermales Pflaster",A
93027,55423,"Transtec 52,5 ug/h, Transdermales Pflaster",A
93028,55423,"Transtec 70 ug/h, Transdermales Pflaster",A
22098,33866,"Tranxilium 10, Hartkapseln",B
22099,33866,"Tranxilium 20, Hartkapseln",B
22097,33866,"Tranxilium 5, Hartkapseln",B
22096,45388,"Tranxilium 50mg, comprimés pelliculés",B
22100,48285,"Tranxilium Tabs 20mg, comprimés pelliculés",B
22109,38837,"Trasylol, Injektions-/Infusionslösung",B
1467316,49673,"Traumalix Dolo Gel 5 %, Gel",D
1331338,66292,"Traumalix dolo patch, Pflaster",D
1287051,62990,"Traumalix Dolo Venactiv, Salbe",D
1350534,66403,"Traumalix forte EmGel, Gel",D
1466656,53911,"Traumalix forte, Gel",D
1453744,51379,"Traumalix forte, Spray",D
1331858,53712,"Traumaplant, Salbe",D
1369757,65233,"Traumeel S, Crème",D
1373461,65232,"Traumeel S, Gel",D
22112,65788,"Traumeel S, Injektionslösung (s.c., i.m.)",B
1226524,62284,"Traumeel, homöopathische Tropfen",D
1226559,62285,"Traumeel, Tabletten",D
1172984,55910,"Travatan 40 µg, Augentropfen",B
22130,42496,"Travocort, Crème",B
1444931,67232,"TravoTim-Vision, Augentropfen",B
1394517,66505,"Travo-Vision 40mcg/ml, Augentropfen",B
1604296,69430,"Travo-Vision SDU 40 ug / ml, Augentropfen im Einzeldosisbehältnis",B
22134,43194,"Trawell 20 mg, Kaugummi-Dragées",D
1412100,66975,"Trazimera 150 mg, Pulver für ein Konzentrat zur Herstellung einer Infusionslösung",A
1412101,66975,"Trazimera 440 mg, Pulver für ein Konzentrat zur Herstellung einer Infusionslösung",A
1380697,66504,"Trazodon Sandoz 100 mg, Tabletten",B
1405272,66504,"Trazodon Sandoz 50 mg, Tabletten",B
1453105,67775,"Trecondi 1 g, Pulver zur Herstellung einer Infusionslösung",A
1453106,67775,"Trecondi 5 g, Pulver zur Herstellung einer Infusionslösung",A
1395357,66808,"Trelegy Ellipta, Einzeldosiertes Pulver zur Inhalation",B
1437352,67490,"Tremfya 100 mg/1 ml, Injektionslösung in einem Fertigpen",B
1387523,66583,"Tremfya 100 mg/1 ml, Injektionslösung in Fertigspritze",B
1639172,67490,"Tremfya 200 mg/2 ml, Injektionslösung im Fertigpen",B
1639171,66583,"Tremfya 200 mg/2 ml, Injektionslösung in einer Fertigspritze",B
1639173,69974,"Tremfya 200 mg/20 ml, Konzentrat zur Herstellung einer Infusionslösung",B
1499738,68262,"Treprostinil Ideogen 1 mg/mL, Infusionslösung",B
1499741,68262,"Treprostinil Ideogen 10 mg/mL, Infusionslösung",B
1499739,68262,"Treprostinil Ideogen 2.5 mg/mL, Infusionslösung",B
1499740,68262,"Treprostinil Ideogen 5 mg/mL, Infusionslösung",B
1446154,67357,"Treprostinil OrPha 1 mg/ml, Infusionslösung",B
1446157,67357,"Treprostinil OrPha 10 mg/ml, Infusionslösung",B
1446155,67357,"Treprostinil OrPha 2.5 mg/ml, Infusionslösung",B
1446156,67357,"Treprostinil OrPha 5 mg/ml, Infusionslösung",B
1232537,62563,"Tresiba FlexTouch 100 E/ml, Injektionslösung",B
1232538,62563,"Tresiba FlexTouch 200 E/ml, Injektionslösung",B
1232536,62562,"Tresiba Penfill, Injektionslösung",B
94170,55873,"Tretinac 10 mg, Weichkapseln",A
94171,55873,"Tretinac 20 mg, Weichkapseln",A
1073420,55873,"Tretinac 5 mg, Weichkapseln",A
1336124,66054,"Trevicta 175 mg/0.875 ml, Depot-Injektionssuspension in einer Fertigspritze",B
1336125,66054,"Trevicta 263 mg/1.315 ml, Depot-Injektionssuspension in einer Fertigspritze",B
1336126,66054,"Trevicta 350 mg/1.75 ml, Depot-Injektionssuspension in einer Fertigspritze",B
1336127,66054,"Trevicta 525 mg/2.625 ml, Depot-Injektionssuspension in einer Fertigspritze",B
22234,41174,"Triamcort Depot 10mg/1ml, Kristallsuspension zur Injektion",B
22235,41174,"Triamcort Depot 20mg/1ml, Kristallsuspension zur Injektion",B
22236,41174,"Triamcort Depot 40mg/1ml, Kristallsuspension zur Injektion",B
22237,41174,"Triamcort Depot 80mg/2ml, Kristallsuspension zur Injektion",B
1026662,53875,"Triatec 1,25 mg, comprimés",B
118566,53875,"Triatec 10 mg, comprimés",B
1026663,53875,"Triatec 2,5 mg, comprimés",B
1026664,53875,"Triatec 5 mg, comprimés",B
38388,52646,"Triatec comp mite, comprimés",B
38389,52646,"Triatec comp, comprimés",B
22310,46532,"Triderm, Crème",B
1455686,67773,"Trikafta 100 mg / 50 mg / 75 mg, 150 mg, Filmtabletten",A
1619232,69212,"Trikafta 100 mg / 50 mg / 75 mg, 75 mg, Granulat",A
1490316,67773,"Trikafta 50 mg / 25 mg / 37.5 mg, 75 mg, Filmtabletten",A
1619231,69212,"Trikafta 80 mg / 40 mg / 60 mg, 59.5 mg, Granulat",A
1013370,35157,"Trilagavit, compresse filmate",B
93091,55120,"Trileptal 300 mg, Filmtabletten",B
98108,52852,"Trileptal 60 mg/ml, Suspension zum Einnehmen",B
93092,55120,"Trileptal 600 mg, Filmtabletten",B
1514226,67223,"Trimbow 172/5/9 mcg, solution pour inhalation en flacon pressurisé",B
1416976,67223,"Trimbow 87/5/9 mcg, solution pour inhalation en flacon pressurisé",B
1634994,69163,"Trimbow 88/5/9, poudre pour inhalation",B
1106202,55835,"Trimipramin Sandoz 100, Tabletten",B
1106201,55835,"Trimipramin Sandoz 25, Tabletten",B
1183240,58345,"Trimipramine Zentiva 100 mg, Tabletten",B
1183239,58345,"Trimipramine Zentiva 25 mg, Tabletten",B
1183245,58346,"Trimipramine Zentiva 40 mg/ml, Tropfen",B
1035585,57067,"Triofan Allergie, comprimés à sucer",D
1523896,68811,"Triofan Antitussif Noscapine, comprimés enrobés",D
1500262,53967,"Triofan Antitussif, gouttes",D
1500261,53954,"Triofan Antitussif, sirop",D
1500259,50573,"Triofan Expectorant avec réglisse comp., gouttes",D
1500260,62121,Triofan Pastilles pectorales,E
1347240,33445,"Triofan Rhinitis retard, capsules",D
1045864,55066,"Triofan Rhume sans conservant, spray-doseur pour adultes et enfants",D
1045865,55066,"Triofan Rhume sans conservant, spray-doseur pour petits enfants et nourrissons",D
1634879,69697,"Triofan Rhume XyloMenthol 1mg/ml, spray nasal, solution",D
1041835,46620,"Triofan Rhume, gouttes nasales pour adultes",D
1041855,46620,"Triofan Rhume, gouttes nasales pour enfants",D
1041851,46621,"Triofan Rhume, spray-doseur pour adultes et enfants",D
1041858,46621,"Triofan Rhume, spray-doseur pour petits enfants et bébés",D
1447952,67431,"Triogen 250 mg, Kapseln",B
1422656,65178,"Trisenox 12 mg/6 ml, Konzentrat zur Herstellung einer Infusionslösung",A
1186102,40051,"Trisequens N, Filmtabletten",B
22561,46559,"Trittico 100 mg, comprimés",B
22560,46559,"Trittico 50 mg, comprimés",B
1140218,57786,"Trittico retard, comprimés",B
1384293,66656,"Trittico Uno 150 mg, comprimés à libération prolongée",B
1384294,66656,"Trittico Uno 300 mg, comprimés à libération prolongée",B
1285061,63283,"Triumeq, Filmtabletten",A
1554740,68920,"Triumeq, Tabletten zur Herstellung einer Suspension zum Einnehmen",A
1324787,65514,"Triveram 10 / 5 / 5 mg, comprimé pelliculé",B
1324790,65514,"Triveram 20 / 10 / 10 mg, comprimé pelliculé",B
1324789,65514,"Triveram 20 / 10 / 5 mg, comprimé pelliculé",B
1324788,65514,"Triveram 20 / 5 / 5 mg, comprimé pelliculé",B
1324791,65514,"Triveram 40 / 10 / 10 mg, comprimé pelliculé",B
1487129,68388,"Trixeo Aerosphere 5/7.2/160 µg, Druckgasinhalation, Suspension",B
1480202,68179,"TRODELVY 180 mg, Pulver für ein Konzentrat zur Herstellung einer Infusionslösung",A
1279562,60396,"Tropaeolum comp., Capsulae",D
73588,54733,"Tropicamide 0,5 % SDU Faure, Augentropfen",B
1382049,56688,"True Test, Pflaster",A
1294473,65236,"Trulicity 0.75 mg, solution injectable stylo pré-rempli à usage unique",B
1294474,65236,"Trulicity 1.5 mg, solution injectable stylo pré-rempli à usage unique",B
1610714,69300,"Truqap 160 mg, Filmtabletten",A
1610715,69300,"Truqap 200 mg, Filmtabletten",A
1415924,52969,"Trusopt, collyre",B
1038049,57316,"Truvada, Filmtabletten",A
96541,25873,"Truxal 15 mg, Filmtabletten",B
98449,25873,"Truxal 50 mg, Filmtabletten",B
1394059,66648,"Truxima 100 mg/10 ml, solution à diluer pour perfusion",A
1394060,66648,"Truxima 500 mg/50 ml, solution à diluer pour perfusion",A
1447954,67798,"Tukysa 150 mg, Filmtabletten",A
1447953,67798,"Tukysa 50 mg, Filmtabletten",A
1008992,31900,"Tuscalman A, supposte per bambini da 2 a 6 anni",D
1008993,31900,"Tuscalman B, supposte per bambini da 6 a 12 anni",D
1008991,29223,"Tuscalman, sciroppo",D
125490,56138,"TussEx homöopathische Hustentropfen, Tropfen",D
108230,592,"Twinrix 720/20, Injektionssuspension",B
1605815,592,"Twinrix 720/20, Injektionssuspension",B
1289037,62965,"Tybost 150 mg, Filmtabletten",A
1080989,57431,"Tygacil 50 mg, Pulver für ein Konzentrat zur Herstellung einer Infusionslösung",A
22979,37919,"Tylenol Kinder 100 mg, Zäpfchen",D
22980,37919,"Tylenol Kinder 200 mg, Zäpfchen",D
22981,37919,"Tylenol Kinder 350 mg, Zäpfchen",D
1614498,69246,"Tymlos 80 μg/40 μL, solution injectable en stylo prérempli",B
23012,34096,"Tyroqualin, Lutschtabletten",D
1631257,69503,"Tyruko 300 mg / 15 ml, Konzentrat zur Herstellung einer Infusionslösung",B
1485310,68008,"Tysabri 150 mg/ml,  Injektionslösung in einer Fertigspritze",B
1066126,57273,"Tysabri 300 mg, Konzentrat zur Herstellung einer Infusionslösung",B
1065569,57937,"Tyverb, Filmtabletten",A
23054,58983,"Ubichinon compositum, homöopathische Injektionslösung",B
1015986,58931,"Ubichinon compositum, Tabletten",D
1005196,49589,"Ubistesin forte, Injektionslösung",B
1362825,49589,"Ubistesin mite, Injektionslösung",B
1005195,49589,"Ubistesin, Injektionslösung",B
1627994,67195,"Ubroseal blue ad us. vet., intramammäre Suspension für Rinder",B
1515167,68799,"Ulipristal Sandoz, Filmtablette",B
1515022,68372,"Ullanesse 30mg, Filmtabletten",B
1272933,63132,"Ultibro Breezhaler 110/50, Hartkapseln mit Pulver zur Inhalation",B
52013,53747,"Ultiva 1 mg, Pulver für ein Konzentrat zur Herstellung einer Infusionslösung",A
52012,53747,"Ultiva 2 mg, Pulver für ein Konzentrat zur Herstellung einer Infusionslösung",A
52011,53747,"Ultiva 5 mg, Pulver für ein Konzentrat zur Herstellung einer Infusionslösung",A
1481977,67278,"Ultomiris 1100 mg/11 ml, Konzentrat zur Herstellung einer Infusionslösung",A
1481976,67278,"Ultomiris 300 mg/3 ml, Konzentrat zur Herstellung einer Infusionslösung",A
1439424,67278,"Ultomiris 300 mg/30 ml, Konzentrat zur Herstellung einer Infusionslösung",A
30518,40188,"Ultracain D-S forte, solution injectable",B
23118,40188,"Ultracain D-S, solution injectable",B
34226,23477,"Ultracortenol, Augensalbe",A
1122919,49358,"UltratechneKow FM, Generator",A
1122920,49358,"UltratechneKow FM, Generator",A
1122921,49358,"UltratechneKow FM, Generator",A
1122922,49358,"UltratechneKow FM, Generator",A
1122923,49358,"UltratechneKow FM, Generator",A
1122924,49358,"UltratechneKow FM, Generator",A
1122925,49358,"UltratechneKow FM, Generator",A
1122926,49358,"UltratechneKow FM, Generator",A
1122927,49358,"UltratechneKow FM, Generator",A
1122928,49358,"UltratechneKow FM, Generator",A
1122929,49358,"UltratechneKow FM, Generator",A
1122930,49358,"UltratechneKow FM, Generator",A
1553866,46969,"Ultravist 150, Injektions-/Infusionslösung",B
1553867,46969,"Ultravist 150, Injektions-/Infusionslösung",B
1553855,46969,"Ultravist 240, Injektions-/Infusionslösung",B
1553856,46969,"Ultravist 300, Injektions-/Infusionslösung",B
1553857,46969,"Ultravist 300, Injektions-/Infusionslösung",B
1553858,46969,"Ultravist 300, Injektions-/Infusionslösung",B
1553859,46969,"Ultravist 300, Injektions-/Infusionslösung",B
1553860,46969,"Ultravist 300, Injektions-/Infusionslösung",B
1553861,46969,"Ultravist 300, Injektions-/Infusionslösung",B
1553862,46969,"Ultravist 370, Injektions-/Infusionslösung",B
1553863,46969,"Ultravist 370, Injektions-/Infusionslösung",B
1553864,46969,"Ultravist 370, Injektions-/Infusionslösung",B
1553865,46969,"Ultravist 370, Injektions-/Infusionslösung",B
1121255,58155,"Uman Albumin Kedrion 200 g/l, Infusionslösung",B
